customer_id,related_customer_id,relationship_type,risk_weight,is_active
5<y6&(10,5<yFmqxM,same_employer,0.561,true
5XkFbrzd,5X%j0q18,same_employer,0.508,true
5%<8%(1K,5%<8%r(2,same_employer,0.395,true
5X%60rx0,5X%@0y$d,same_employer,0.559,true
5m<jD7$K,MXy6V)Cb,same_employer,0.366,true
5X<$mBC8,5X%$0&J8,same_employer,0.304,true
5X<gDyjK,5X%F0$C&,same_employer,0.486,true
5%kF%&8K,g<(F%rJd,same_employer,0.517,true
gSkzbr1j,gSkzn%12,same_employer,0.58,false
gXkm%$jK,gXk8j(e3,same_employer,0.548,true
g!F$V%x3,5vHF0qz0,same_employer,0.503,false
5&cF%(J3,5&c$0qCK,same_employer,0.467,false
g<yz0&(3,Xv%@%7ej,same_employer,0.438,true
5vFzV&(j,5vFFVy$M,same_employer,0.38,true
5SH60$eM,goyz0%eM,same_employer,0.567,true
5Xy$j$Cb,5<<607$M,same_employer,0.51,true
F&%Fj7(0,FX<$m%JM,same_employer,0.439,true
5Sk6S($0,5S%zVB$2,same_employer,0.479,true
5&LF&%Cb,j#%FV$$M,same_employer,0.335,false
g<$FD%$2,g<$FnrzK,same_employer,0.597,true
g<Hzj7x0,g<HFS&1d,same_employer,0.447,false
5mF@&rej,gvkF&((0,same_employer,0.575,true
5X<*b)C&,5X%$Dqe2,same_employer,0.581,true
gocz&BJj,goc$0)80,same_employer,0.552,true
5m<zm%xb,5X<jj7$2,same_employer,0.588,false
5&LFDBCK,5&LFVBJK,same_employer,0.466,true
5<$$j%88,5<$$Dr8M,same_employer,0.493,true
gm<zn78M,gm<z0(e3,same_employer,0.365,true
5Xy$nqj8,5Xy$&&(8,same_employer,0.474,true
MSkF0BJ&,MS%F0Bjj,same_employer,0.373,true
N<<$S$8&,5oFjny83,same_employer,0.437,true
go$6DyC&,go$6&)xM,same_employer,0.487,true
Xv%FD(xb,MX%6b)C0,same_employer,0.565,false
g%(6&$x0,g&yj%%(K,same_employer,0.518,true
5X%6&yJ0,5X<6VBC0,same_employer,0.302,true
5%kFn$$M,5XLmj&1b,same_employer,0.581,true
5vy6j((M,5vyFj%jd,same_employer,0.559,true
m#kF0r8j,m#kF0&jM,same_employer,0.409,true
5X%g0Bj&,5X%8jr18,same_employer,0.371,false
9X$6Dyeb,9X$$07xb,same_employer,0.487,true
5SymmBjd,F%$zm%xj,same_employer,0.463,true
g&cF0&1j,g&c*n(xb,same_employer,0.378,true
g&F*07J2,g&F*&(Jj,same_employer,0.325,true
5%(8D(zK,gXkFn(C2,same_employer,0.342,false
5X<Fj)$K,5XkFSBJd,same_employer,0.484,true
5!c$0r88,5!cFS(C8,same_employer,0.424,true
Fv%gjB(3,5!kzm%(d,same_employer,0.399,true
5oc6Dq(0,5ocjn$1K,same_employer,0.343,true
j#%FV$$M,j#kFjr8j,same_employer,0.592,true
gok8&(zd,gokFn%xK,same_employer,0.447,true
5%yjV(8d,5%y@S(18,same_employer,0.509,true
5X<8m(Jj,5Xkzmyx3,same_employer,0.525,true
gX%F0$xj,gX%z0)J3,same_employer,0.468,true
F<<*nqxd,F<<$m$z0,same_employer,0.461,true
g&L6mq(j,5&(Fjr$2,same_employer,0.497,false
5%H6D7z8,5%H6D7zK,same_employer,0.304,true
5Xk6S7(&,5X<6V$1d,same_employer,0.575,false
5Xy*n&e2,5X<F0)1M,same_employer,0.556,false
9X%jSr$d,9Xy6&Bx8,same_employer,0.546,true
5oHzjrz3,5oH$0B1M,same_employer,0.374,true
mmHm07Jj,5%%g0B1j,same_employer,0.373,true
j%%F0BzM,5m<$n)x&,same_employer,0.575,true
gSFFVy8K,gSFF0&Jb,same_employer,0.439,true
5X<m0%eb,5X%jn7J&,same_employer,0.574,true
5m<FVq(b,5#k60(12,same_employer,0.558,false
MX$j0)jd,5<$gmr$d,same_employer,0.483,false
5m<$n)x&,j%%Fm&1K,same_employer,0.32,true
MXy$%Bzj,5X(8Sqe2,same_employer,0.317,true
5%yjVqCb,g#$Fjr(K,same_employer,0.539,true
5!L6mB10,5!Lzb)j0,same_employer,0.583,true
X#%*jB8b,Fm%j%(8b,same_employer,0.351,false
5mLg0r83,5mL8&y$j,same_employer,0.319,false
5X<*&q18,5X<Fn71K,same_employer,0.589,true
FS<6j&8d,FS<zj788,same_employer,0.464,false
j#%FV%1K,5&LFD)8b,same_employer,0.584,true
5XkzmB(8,5Xy*n$(M,same_employer,0.508,true
5<$mS&z2,MX$j0)jd,same_employer,0.557,true
F&<Fm7xM,F&%Fj(12,same_employer,0.586,true
5%(8V%(d,5%(8&$z2,same_employer,0.371,true
gvHFD(12,gvHFD%8d,same_employer,0.334,true
5%k$j%x&,5%kFjqe2,same_employer,0.426,true
g!<$0y8b,g!<6&qxK,same_employer,0.523,false
g<(Fj($K,g<(m0$CM,same_employer,0.442,true
MSyjj)$2,MSy6n%82,same_employer,0.579,false
g!yFn(J2,g!yzb)xj,same_employer,0.476,true
gvLFV&(0,g%kFnrjd,same_employer,0.433,false
gSHFS7$j,gSHF%qC8,same_employer,0.501,true
gvcF%788,gvcF%%Cj,same_employer,0.528,false
5!(zDqeK,5!(FVy13,same_employer,0.319,true
5!%zn&j2,5!%FD(J0,same_employer,0.393,true
5SkF0%CK,5S%@j(8&,same_employer,0.464,true
MSkF0r(8,MS%F0Bx0,same_employer,0.481,true
5oH@0%C8,5XFF%rj&,same_employer,0.462,false
gX$8bB$0,g%HFb710,same_employer,0.504,true
MS%Fj)e0,MSkFVr8b,same_employer,0.588,false
5m<6DyJ3,5m<F0$xb,same_employer,0.38,true
gmkjj%JK,gmkjj)zM,same_employer,0.488,true
g<<Fn%J2,g<<Fn%x&,same_employer,0.354,true
5S(zb$xK,g&Hz%&1b,same_employer,0.553,true
g<$z&$$&,g<$FnrzK,same_employer,0.359,true
5&LFjyCb,5&LF&&zd,same_employer,0.349,true
g%kF%qj8,g%k@0(x0,same_employer,0.413,true
5S%$%&zM,5S%@n((M,same_employer,0.534,false
5X%6mB80,5X<F%$1j,same_employer,0.58,true
F%<@S%e3,5XH$0qe3,same_employer,0.548,true
5vyFD$j&,5vy60Bx8,same_employer,0.424,true
5Sc60yj8,5Sc@m(j0,same_employer,0.327,true
5SF8n%xj,5!F6%&(K,same_employer,0.576,true
g#FFD&z0,g#FFn%xd,same_employer,0.365,true
5X<6m(x0,5XyFjBxj,same_employer,0.504,true
gX(*S)e&,gX%g&BC0,same_employer,0.479,false
5<$$D&e3,5<$$D7e3,same_employer,0.477,true
5<y60BC3,5<y60r(2,same_employer,0.407,true
5#Lmmyz&,g<czj&8&,same_employer,0.486,true
5X<*mr$2,5Xk$&yJ&,same_employer,0.434,true
5<<zS%8b,5<<zS)(&,same_employer,0.388,true
5XyF%y8b,5X%mn)xK,same_employer,0.432,false
5X<j%$(&,5Xy8S&8K,same_employer,0.418,true
5XkFb)(8,5Xyg%yzK,same_employer,0.489,true
5m(jV&10,F&<6%yeM,same_employer,0.367,true
g#kFD)88,g#kFD(jM,same_employer,0.324,true
5Xy8S&8K,5X<@n&e2,same_employer,0.49,false
5%kF&%jM,5XLjn$xb,same_employer,0.42,true
5<<zS7$&,5<<F&7$2,same_employer,0.558,false
9S<z%yxb,9S<zS71K,same_employer,0.585,false
5X%@m&C3,g!F$nq$d,same_employer,0.359,false
M&($&)83,5mFjm%$2,same_employer,0.508,true
5ok8&(Jb,5%<8n&J8,same_employer,0.313,true
F%$$D)(&,F%$$DBx2,same_employer,0.528,true
5%yjVqCb,MX%z%%1&,same_employer,0.364,true
NXL$D&x8,5#yzmBz3,same_employer,0.436,false
F<y*&rx8,F<<mjyJK,same_employer,0.533,true
iSL$j&13,iSL$j&1K,same_employer,0.539,false
5%yg0rJM,5%yjn&zK,same_employer,0.326,false
g#FFV$8&,5Sc6Dr1K,same_employer,0.378,true
FX$Fm718,FX$Fb$jd,same_employer,0.38,true
5#cFm78d,5#c*mqJd,same_employer,0.453,true
5&<Fn%j0,5&<z&$z&,same_employer,0.518,true
5X<8Sqeb,5XymVBJb,same_employer,0.411,true
Fo<zSy1K,Fo%8V%x3,same_employer,0.466,true
5Xk8b78K,5Xkj%r82,same_employer,0.59,true
5XFjbrJj,5XF$D%j8,same_employer,0.462,false
gS%zn$$&,gS%FSqJM,same_employer,0.39,false
gvHFD%8K,gvHFD%zK,same_employer,0.31,true
g!%$mrx8,9Xymbr(0,same_employer,0.332,true
MXy$V((3,MXy@m)1K,same_employer,0.578,false
gvLFby13,gvLFb$zj,same_employer,0.492,true
5vkjm)$3,9X$z&Bj0,same_employer,0.477,false
5Xk$V%Jd,5XkF%$C0,same_employer,0.576,true
5XkF%$e3,5Xkzjq1b,same_employer,0.54,true
5Sc6jyJM,5o$6m&e3,same_employer,0.323,true
gX<6V$(b,9%kFmrJb,same_employer,0.558,true
5Xy*0)z0,FS<6n$jj,same_employer,0.302,true
gX%j&B(j,gX%8&y10,same_employer,0.516,true
Xv%jjr(b,X&<F0&(&,same_employer,0.53,true
5m<FVq(b,5#k$n)$M,same_employer,0.42,true
g!y$m%zb,5S%zVB$2,same_employer,0.517,true
5X%@SBz0,5X%zb%e&,same_employer,0.584,false
5mF@&ye&,5vc@V(xj,same_employer,0.517,true
gXFzjB18,gXFzjBe0,same_employer,0.433,true
g<HzD&10,g<Hz0$Jj,same_employer,0.578,true
gX%FV$$j,g%%m07zd,same_employer,0.343,true
5XkzV)(K,5X%$0)zj,same_employer,0.397,false
gmF$n)JK,gmFzm)Cj,same_employer,0.453,true
FXkFS&(d,FXkF&B83,same_employer,0.345,true
5oLFSqeM,5oygj(x8,same_employer,0.54,true
5Sk6Dy1j,g!y$0qx3,same_employer,0.529,true
5Xkjm7$K,5XkmV$1K,same_employer,0.503,true
5%H$j%zK,g%kjVBe&,same_employer,0.403,true
5o%6VqC0,5o%z&7xK,same_employer,0.494,false
5%<8S)CK,5%<mbqx0,same_employer,0.313,true
5vLFj&CK,5vLFD%JM,same_employer,0.35,true
5X$$S%83,5!yF%%$K,same_employer,0.339,true
gS<F&Bjd,gS<FmyzM,same_employer,0.373,true
5oc$ny10,5ocz&&$b,same_employer,0.494,true
j&kFD&$2,j&kFDqjj,same_employer,0.38,true
5X%F&&8d,5X%Fm7eM,same_employer,0.346,true
5S(6m%$2,5S(zVr(&,same_employer,0.577,false
jXkF0&1&,jXH$m7J3,same_employer,0.447,true
g&c*V)xd,g&c*n(ed,same_employer,0.478,true
5!(zm)Cb,5!(j07zK,same_employer,0.391,false
5X<@nr$&,5Xy*m%12,same_employer,0.545,true
5%yFVqeM,5%y$j)(d,same_employer,0.475,false
5o<FDrej,5XH8DrCM,same_employer,0.468,true
5<y6SBC2,5<yF&yj8,same_employer,0.475,true
gXygV%$b,gXygj7(8,same_employer,0.514,true
5%k*V%Cj,5%k$DyzK,same_employer,0.491,true
F%<8myCj,F%y6mBzM,same_employer,0.351,false
Nm%Fj&xd,Nm%Fj%xj,same_employer,0.313,true
gv%Fn7eb,gv%FS7jM,same_employer,0.502,false
ivcgD%xM,5S%gnqJM,same_employer,0.362,false
M<<zS(JK,M<<FD($K,same_employer,0.493,false
5%H6D7z8,g<HFj%C2,same_employer,0.471,true
5X%Fm%1K,5X%jD7eM,same_employer,0.339,true
g<kFb7(b,g<kFn((3,same_employer,0.3,true
9!y$bBjj,9!y@V&1M,same_employer,0.309,true
5X<$%)$0,5X%*S$C0,same_employer,0.326,true
5!kzDB$M,5!kz&qJ8,same_employer,0.423,false
gv$FD%80,gv$FD78j,same_employer,0.452,false
5%FFbyx&,5%F$V%1j,same_employer,0.455,true
gSFFmye0,gSFFD(Cj,same_employer,0.464,true
5SLzVy13,5#<F0$Jb,same_employer,0.395,false
gX(FD&z8,gX(@0B1K,same_employer,0.499,true
5X%g%7eb,5Xkzj)$&,same_employer,0.371,true
5v$gmq8b,5v$gmBeM,same_employer,0.316,true
gmH6S&eM,gmH$m$8b,same_employer,0.494,true
g%k6jB(d,g%kjD)xK,same_employer,0.418,false
M<<F0y12,M<<Fm%Cd,same_employer,0.551,true
goFF%Bj0,goFF%rz8,same_employer,0.511,false
5Xy$&7zd,5S<Fn$zb,same_employer,0.441,true
go<z&(8j,F!$6&7j&,same_employer,0.349,true
5!L6mrzK,5!Ljjr(j,same_employer,0.313,false
g&kF&$1j,MXy$&yxM,same_employer,0.322,true
gvcFD(xM,gvcFD7j8,same_employer,0.56,true
5<kF0$Cb,5<kF0r$0,same_employer,0.545,true
5X%m%&(0,5XkzjB88,same_employer,0.531,true
5!cFSqJ&,5!c$DB1j,same_employer,0.355,true
gXkFm)z0,5okjDBC&,same_employer,0.368,false
5XH@br1d,5oy6&((b,same_employer,0.428,true
5mc8bq$8,g!F$&($b,same_employer,0.563,true
5#LmV7Jb,g<czj&8&,same_employer,0.412,true
g<yz0&(3,5oczS((2,same_employer,0.395,true
5<kzD)j8,5mHj0r(b,same_employer,0.561,true
F<<mD$zM,F!L*m(J3,same_employer,0.384,false
gvyFj7C8,5&%z%re8,same_employer,0.426,true
gS$8jq1M,gS$8jrzM,same_employer,0.358,true
5vy60BjK,5S$zbyCb,same_employer,0.582,true
5Xc6%)zj,5Xc6S)(K,same_employer,0.534,true
5Xk6S7(&,5X<6byed,same_employer,0.379,true
go$Fb&$0,go$FS&eK,same_employer,0.439,true
5vkzbrj&,5vk$j7x&,same_employer,0.578,false
ivcgSB8d,ivc6&%J&,same_employer,0.592,true
5m%6b%(K,5#$z%&z&,same_employer,0.43,true
MSy6n)83,MSy6n&jM,same_employer,0.493,true
F%k*%7zb,F%k*%)CM,same_employer,0.328,true
5XLzS71&,5XLzS&J8,same_employer,0.46,false
5#cFm)1d,MXy8S$J3,same_employer,0.577,true
gXHgb7$b,gX(*m)JK,same_employer,0.486,true
5!kzb)1j,5!kzDB$M,same_employer,0.592,false
5X%$S$Jd,5SFzS(83,same_employer,0.535,true
g!<6n$12,g!<60BJ8,same_employer,0.519,true
j%%F0r8M,j%%F07Cb,same_employer,0.414,true
5vy60)z2,5vy60Bx8,same_employer,0.545,true
m<FmDq10,m<F$j%x3,same_employer,0.35,true
j%%Fmy$K,j%kF0&10,same_employer,0.386,true
5&yz0&8K,5&yFD&ed,same_employer,0.374,true
5X%6&qz2,5X%6&yJ0,same_employer,0.55,true
5&kzj($b,iX<z0$$2,same_employer,0.417,true
M<Lzm$83,M<LFDq88,same_employer,0.45,true
gSHFVyeb,5X<FSBe0,same_employer,0.339,true
go$FV7eK,go$F&B13,same_employer,0.555,false
M#<F0q(0,M#<$m7x3,same_employer,0.33,false
5vHz&yj2,5vHzmr83,same_employer,0.416,false
5!%6j$(M,5!%zny(&,same_employer,0.403,true
5XkFVr82,5XkFb(zd,same_employer,0.519,true
gvHFD7xb,gvHFD%zK,same_employer,0.559,true
5X<znqJj,5X%8myz0,same_employer,0.386,true
5SH*V%$K,m<Fmm%C&,same_employer,0.592,true
g#<Fj)jK,g#<FS(eK,same_employer,0.43,false
5SL$&%x3,5#<Fj%xb,same_employer,0.43,false
5SF8n7x3,5!F$&71d,same_employer,0.334,true
5mF@Dq83,5mF6m&J3,same_employer,0.458,true
5&($Sqjb,jmyjjB$j,same_employer,0.505,true
5v%Fm)1b,5v%$m)(K,same_employer,0.546,true
X&<zm)13,X&<zm)e8,same_employer,0.324,true
5S<F%r$&,5Sy6ny$b,same_employer,0.339,true
5XF@D%J3,5XF$jr(2,same_employer,0.522,true
5vy60B1b,5vyzj&eK,same_employer,0.456,true
XvkF%&(3,Xv%jVyC0,same_employer,0.31,true
5X<*&)x2,5XyFmyCd,same_employer,0.569,true
gX%FVBj&,gX%zm%$b,same_employer,0.551,true
iXyzn&j2,5XcF0($j,same_employer,0.418,true
NXL80)xj,NXL@%&z&,same_employer,0.338,false
g!LFj&j8,gXygm&e8,same_employer,0.534,true
gv(FDBzM,gv(F0y(8,same_employer,0.407,true
iScmmy$j,5Sc6&7$&,same_employer,0.403,true
gX%*m7j8,gX<*V(e8,same_employer,0.39,true
gS%Fb(zK,gS%FSqJM,same_employer,0.526,true
5%czb((0,5%cFb71b,same_employer,0.469,true
gS(jj7j3,5XH@&(zd,same_employer,0.462,true
gSkFbq$j,gSk8%&e&,same_employer,0.368,true
5S(F0%J3,5S($&%ed,same_employer,0.556,false
5&$6jqJj,5&$jm)zd,same_employer,0.318,true
5%<8jqCM,5%<8&$1j,same_employer,0.486,true
5&y$0%z0,5&y$078K,same_employer,0.519,true
9!yjjr$d,9!yj%BC2,same_employer,0.375,false
5<kFDy8&,g<%F&(x&,same_employer,0.445,true
9Xk6V$(2,5<%zS)8j,same_employer,0.59,true
g!c6S7j2,g!czV((j,same_employer,0.598,true
5XkFn7zK,5X%*bB(8,same_employer,0.53,true
go$$VyJK,go$FV7eK,same_employer,0.559,false
5Skzn780,5S%@V%(2,same_employer,0.483,true
5XkzDBJd,5XkFSBzd,same_employer,0.413,true
g&(F&)x&,g&(F&7x8,same_employer,0.525,true
5#Lmby(M,N!<j0rjd,same_employer,0.532,true
5<yjmyej,5<y6Dr(d,same_employer,0.356,false
gmFFV$e8,gmFFVBCd,same_employer,0.492,false
5XHF%$e2,5m(gD%e&,same_employer,0.32,true
m<HFm)82,mo<$S)jK,same_employer,0.363,true
5X%zDr(2,5XyFD($M,same_employer,0.538,true
Fo%Fm7Cj,5%LF%&Cb,same_employer,0.364,false
g<yFjB(8,N<<z&y8K,same_employer,0.335,false
5XyzjqJj,5X<6m(x0,same_employer,0.53,true
5&y$0%z0,5&y6by(8,same_employer,0.481,false
5&LFjyCb,5&LFD$(0,same_employer,0.572,true
goLFb7C&,goLzb78K,same_employer,0.34,true
5!cFSrx0,5!cFS)CK,same_employer,0.39,false
gXy$Syjd,gXy$S&Jj,same_employer,0.547,true
9SFFm71&,g%FFby$M,same_employer,0.386,true
5X$6&r1M,5!yF%%$K,same_employer,0.385,false
5%$j%((j,g%<Fbr10,same_employer,0.472,true
g<Hzj7x0,g<HzDyxK,same_employer,0.467,false
g!kFb%e&,g!k$&%xb,same_employer,0.564,true
5SH8jr10,5SH$D%CM,same_employer,0.424,true
F%kFS)e8,F%kFS)(d,same_employer,0.526,true
5%cFb71b,5%czS%ej,same_employer,0.374,true
jXkF&qJK,jXkF07x2,same_employer,0.415,true
5<cFnr(0,5!yzm%x8,same_employer,0.599,true
5SLmV7C2,gX(jnq10,same_employer,0.366,true
5X%@n(x2,5Xy*Sy$&,same_employer,0.351,true
5m$mn7j2,F%<*%r(0,same_employer,0.482,true
5#HF%Bzb,5S<6n$12,same_employer,0.598,true
5S%@V%(2,5S%@SyxM,same_employer,0.379,true
F%kFS)(d,F%kFS&$b,same_employer,0.472,true
gok8&(zd,gokFSrz8,same_employer,0.509,true
jXkFmy(j,jXkF&qJK,same_employer,0.354,true
g%L$j%(M,g%L$j%J0,same_employer,0.542,true
5o$6DBJ3,5o$6S7x0,same_employer,0.523,true
5!kzbq1d,5!kzn)(j,same_employer,0.452,false
gvkF%%1d,gvkF&rjK,same_employer,0.329,true
5SHFS$zM,5v%z07z2,same_employer,0.423,true
5mLgn(1b,F#<F&%e0,same_employer,0.379,true
5S%8D$12,5S%6j)CK,same_employer,0.447,true
5mkFD$z3,5m(8j$$8,same_employer,0.381,true
5mL$Dr8K,5mL8Vqe3,same_employer,0.573,true
5%<8b7xj,5%<8Dye0,same_employer,0.38,true
5!kzn7Jb,g#HFS%e3,same_employer,0.484,true
F<y*&rx8,F<<mD$zM,same_employer,0.313,false
Nm<F0%8b,5Xk*S((8,same_employer,0.309,true
5&%zS&80,5&%zS&jd,same_employer,0.409,true
5XkzmB(8,5Xk6nBz&,same_employer,0.526,true
5S(mbre2,5%c6Dq$2,same_employer,0.545,false
5m(zV7j8,5XHF%$e2,same_employer,0.427,true
5<%j&r8K,9SLFm%x2,same_employer,0.342,true
5&y$0%x2,5&y$0)C&,same_employer,0.543,true
9!yjn7jM,9!yjj&$&,same_employer,0.308,true
g&(FDyCb,g&(Fn)CK,same_employer,0.476,true
5%c6D%(M,5%czV&jd,same_employer,0.504,true
5SLmV7C2,5SL8by(&,same_employer,0.531,true
5X<Fm$$K,5X<6S%e2,same_employer,0.558,true
N<FF%((d,N<<z%(x2,same_employer,0.438,false
5Xk@0qjK,g%yF0rzK,same_employer,0.31,true
5X%6%&C3,5Xkz%rzK,same_employer,0.556,true
gS%m0Bzd,5%%Fm$z&,same_employer,0.414,false
MXy6S(x2,5%y$nB$0,same_employer,0.572,false
5#c*%($b,5#c*Dr83,same_employer,0.466,false
NXL8D&(3,NXLg0yj3,same_employer,0.534,false
5#$60(z3,5#$znqCb,same_employer,0.414,true
g<<Fb$z0,g!%F&q83,same_employer,0.467,true
5!ymS%(3,5&%z07z&,same_employer,0.334,true
5Sczm$C&,5X(*m)x&,same_employer,0.488,true
5<<F0)eM,5<<FD$8j,same_employer,0.374,true
g!HFm&83,g!HFj$$K,same_employer,0.431,true
FX<FVr$d,XSc$V%(K,same_employer,0.376,false
gSk@nBJj,gSk8%)$j,same_employer,0.587,true
iSL$j&1K,iSLz&%(2,same_employer,0.565,true
5&$z%)J3,5&$6jqJb,same_employer,0.49,true
5X%zVr1d,5X%FjrxK,same_employer,0.496,false
5SF@DyJ3,5SFF&$C&,same_employer,0.402,true
5<$$D)(d,5<$$Dr8M,same_employer,0.387,true
gvFF0qxj,gvFF0$zK,same_employer,0.455,true
gvy6mrx3,gvyF0$8&,same_employer,0.435,true
gokFV%8M,gokFb(x8,same_employer,0.535,false
Mo%F0Bx2,5m<g&%ej,same_employer,0.584,true
5Xy*SBx2,5Xy*V%88,same_employer,0.498,true
5XFF&%xj,5XL*b78d,same_employer,0.457,true
5!y*%&j8,g#kFb7(d,same_employer,0.319,true
5Xy*SBj&,5Xy*SBJb,same_employer,0.375,true
5%F$%yj2,5%F$S)1b,same_employer,0.586,true
m<ymj(C2,m<yFb%8b,same_employer,0.328,true
5SL8jB1j,5SL6n&(0,same_employer,0.584,true
5#(6D&Cj,5#(F0%(8,same_employer,0.325,false
5XygDBxd,5X%jmqJM,same_employer,0.505,true
Fo%m0re&,FokF&Bxd,same_employer,0.433,true
5!yj0710,5<cFS((2,same_employer,0.509,true
5%$j%((j,XmLmSB(d,same_employer,0.446,false
g<L$m$ej,g<L$m$e0,same_employer,0.503,true
g&FF0$80,g&F*07J2,same_employer,0.311,false
5!L6j)j3,5!LFn&J3,same_employer,0.564,false
iSL$&&8j,5ScF%7x&,same_employer,0.367,true
5<%zb$jK,5<%zS(xd,same_employer,0.515,false
g<HFV7zK,g<Hz&&z&,same_employer,0.386,false
j%%Fm$j8,j%%F0Bx&,same_employer,0.413,false
5o(z&yj3,5v(Fmrx2,same_employer,0.442,true
5XyzmBx0,5X%jD(xM,same_employer,0.368,true
gX($%&z&,gX(m&rJ2,same_employer,0.312,true
5S($Vy$K,5S($%yzK,same_employer,0.558,true
gSL8%)13,gSL8mBj3,same_employer,0.475,true
X#%FjyCd,X#%Fj$1d,same_employer,0.359,false
g!c8j%J3,5Xcm0)CM,same_employer,0.384,true
FokFby8j,Fo%@nBxj,same_employer,0.326,false
5X%8jr18,5XkFm$C3,same_employer,0.334,false
g<%FSqJ2,g<%FSq8b,same_employer,0.352,true
g<HzDyxK,g<HFS&1d,same_employer,0.336,true
5Skgj&1M,ivcgD%xM,same_employer,0.335,true
gvcF%%Cj,gvcF&%jK,same_employer,0.312,true
F%k8%)j&,5X$zn$e2,same_employer,0.393,false
g<%Fb&13,g<%F&(x&,same_employer,0.538,true
5oLzjq8b,5oLFSqeM,same_employer,0.588,false
Xv%$j&C0,5o%$jrx0,same_employer,0.478,true
Fo%mjB(b,Fo%m0%83,same_employer,0.535,false
g<HFDq1K,g<HFD(xj,same_employer,0.461,true
5vcmS$xb,5vcmm7J2,same_employer,0.485,false
5oy6D)(0,g&F*07J2,same_employer,0.472,true
5&<Fn%j0,5&<zSy88,same_employer,0.585,true
5<k$n$jM,5<kz&$z3,same_employer,0.414,true
5vHzn&C0,5vHFm&x&,same_employer,0.388,true
FmH8D&1&,5vLz0Bjb,same_employer,0.458,true
5#H8nrz2,5#Hzbqz3,same_employer,0.511,false
5X%@SB80,5X%*&)$3,same_employer,0.357,false
g!y$m&$2,g!yFb$j&,same_employer,0.325,false
5&czSrz8,9!y$nB$M,same_employer,0.311,true
gX(@Dq1M,5ok@0(Cb,same_employer,0.469,false
9!yz%)eM,gSy$m(12,same_employer,0.425,true
5oyFVye&,5XH@&$x2,same_employer,0.521,true
5&c$0qCK,5&c$0qz&,same_employer,0.573,true
9Xkjj&j0,5<kzb&80,same_employer,0.308,true
5m%g%%j&,5m%*S&$K,same_employer,0.589,true
5X<z%%13,5X<@V%ed,same_employer,0.511,true
5vc@VBe2,5vcm&&10,same_employer,0.485,true
5&y8D)8&,5&y8D)1b,same_employer,0.36,true
gX%FVr1j,gX%FVy1d,same_employer,0.33,true
MmkFD((3,MmkFmy(2,same_employer,0.444,false
m%k@Syjd,5oy@m%z8,same_employer,0.482,true
9!yjb%(j,5!yjV(x0,same_employer,0.318,true
iX<$0%(3,iS$F&rx3,same_employer,0.518,true
g!c$mrCj,g!c8j%J3,same_employer,0.495,true
FX<gb7xj,gXy$j)10,same_employer,0.517,false
5vkF%qC&,5vkz&rj0,same_employer,0.384,true
5X<mm7j2,5X<j&ye8,same_employer,0.381,true
X#%F0q(2,5m(8Dr(M,same_employer,0.508,true
5X%F0%$d,5Xkz0y$0,same_employer,0.525,true
5!yFV)C2,5!yFVqJj,same_employer,0.47,false
5#czn(j0,5X(j0q1b,same_employer,0.587,true
FX$F%q(8,FX$F%q82,same_employer,0.531,true
5X<8nr$j,5XkFm$$K,same_employer,0.366,false
F%<zV)10,F%y$S(xM,same_employer,0.529,true
g&%z0%ed,g&%z&$eM,same_employer,0.457,true
5#LgnBx2,5#L*m$j8,same_employer,0.577,true
g!(FnBJK,g!(FS%Cd,same_employer,0.468,false
X!<$%(z&,X!<6Vr(M,same_employer,0.575,true
9X<zj($2,9X<zj&z2,same_employer,0.551,true
5!ym&7(d,goLFb&e2,same_employer,0.483,true
gvkF&rjb,gvkFV7$&,same_employer,0.465,true
5%Fm0)Cb,5%Fmm&eb,same_employer,0.412,true
5%$6%r(j,goHFmqjj,same_employer,0.509,true
5SHF0yCK,5SH$j$1d,same_employer,0.318,false
5oLFDBzb,5oygj(x8,same_employer,0.386,false
5S(gD&(8,5S($m%8&,same_employer,0.585,false
gSHFmq$K,NXLzVBj0,same_employer,0.328,true
5X%Fjrj3,5Xyzm$(0,same_employer,0.438,true
mS<@&%j8,m%(z0%(8,same_employer,0.383,true
m!F80B83,NmkFD(J0,same_employer,0.541,true
m<cFD$J3,5Xk@nyeK,same_employer,0.515,true
5S(j0yj2,g&HFDBJM,same_employer,0.577,true
Fo%80reK,5%LF&$xj,same_employer,0.537,true
5vLF%Bx0,5vLFj&CK,same_employer,0.464,true
5!Hz0)j0,5!Hz0)eK,same_employer,0.45,true
5m(FDy(2,5m(F%%$&,same_employer,0.593,false
5S$FD718,5Xkj&)C3,same_employer,0.549,true
g!F$&qe&,5X%@m&C3,same_employer,0.491,false
5X<gb%1b,5Xk6n71b,same_employer,0.508,false
5!L6j(j8,5!L8jq1d,same_employer,0.321,true
5XFg0Bz&,5#czn(j0,same_employer,0.316,true
5%<8&78K,5%<8%&z0,same_employer,0.591,true
9!H6j%CK,9!yjn%z2,same_employer,0.524,true
5%(8&%CK,F%kjV((2,same_employer,0.432,true
X#HF%yjj,5m(8Dr(M,same_employer,0.593,true
5XygSy$8,M<<F0y12,same_employer,0.419,false
5&cz&7JK,5S%6bqC&,same_employer,0.332,false
Xv%FD(xb,5X(8n%j8,same_employer,0.365,true
g!yF%7Jj,g!y$m7Jb,same_employer,0.46,true
