customer_id,snapshot_date,age_band,gender,city,district,branch_code,branch_name,customer_tenure_months,occupation_category,income_band,customer_type,total_accounts,has_savings,has_current_account,has_deposit,has_loan,has_mobile_banking,has_internet_banking,product_holding_count,avg_savings_balance_3m,avg_deposit_balance_3m,total_deposit_balance,outstanding_loan_balance,monthly_avg_transaction_amount,monthly_transaction_count,days_since_last_transaction,active_months_last_6m,debit_transaction_count_3m,credit_transaction_count_3m,digital_login_count_3m,atm_transaction_count_3m,branch_transaction_count_3m,customer_segment,segment_description,segment_score,dormant_flag,dormant_risk_level,dormant_probability,dormant_reason_code,recommended_campaign,recommended_channel,next_best_action,credit_score,credit_risk_label,churn_probability,churn_risk_label,loan_type,digital_banking_adoption,lat,lng,segmentation_model_version,dormant_model_version,scoring_timestamp
CUST000002815,2026-06-01,56-65,F,Jakarta Pusat,Jakarta Pusat,BXY655,Cabang Gambir,171,Pelajar,10-25jt,SME,3,True,False,True,True,True,True,1,28864841.03,6640274.07,8274789.35,10484958.48,11768869.14,64,15,3,32,105,187,41,3,Digital Active,Nasabah aktif di channel digital,0.9259,False,LOW,0.1504,NORMAL_ACTIVITY,Upgrade Digital Banking,Mobile Banking,Dorong penggunaan fitur digital dan transaksi rutin.,630,POOR,0.1064,LOW,KPR,Active,-6.185569,106.7842,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000002816,2026-06-01,36-45,F,Palembang,Palembang,BXY532,Cabang Palembang,191,Pelajar,25-50jt,Individual,5,True,False,True,False,False,False,4,33479033.15,65270130.11,73217854.49,9706926.17,13222124.6,65,20,3,179,11,3,41,10,Payroll Customer,Nasabah payroll aktif,0.6183,False,LOW,0.2086,NO_DIGITAL_LOGIN,Reaktivasi Dormant,Branch Outreach,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,646,POOR,0.1676,LOW,None,None,-2.953147,104.812053,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000002817,2026-06-01,36-45,F,Solo,Solo,BXY486,Cabang Solo Slamet Riyadi,221,Wiraswasta,>50jt,Individual,3,True,False,True,True,False,False,3,28592621.56,55906590.89,64803358.32,23366466.01,7504086.55,70,23,4,24,162,4,30,12,Mass Retail,Nasabah retail umum dengan transaksi reguler,0.6023,False,LOW,0.1925,LOW_TRANSACTION_COUNT,Cross-sell Deposito,Call Center,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,502,BAD,0.2124,LOW,KPR,None,-7.538223,110.864999,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000002818,2026-06-01,36-45,M,Yogyakarta,Yogyakarta,BXY470,Cabang Yogyakarta Malioboro,21,Petani/Nelayan,<5jt,SME,1,True,False,True,True,True,False,3,5670586.95,22908323.58,23188014.67,74175710.3,6363827.04,6,108,1,3,15,0,44,12,Dormant Risk,Nasabah dengan aktivitas rendah dan risiko dormant,0.8557,False,MEDIUM,0.4874,MATURED_DEPOSIT,Reaktivasi Dormant,Branch Outreach,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,466,BAD,0.4414,MEDIUM,KPR,Passive,-7.766141,110.378756,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000002819,2026-06-01,56-65,F,Madiun,Madiun,BXY769,Cabang Madiun,178,Pelajar,25-50jt,Individual,1,True,False,True,True,True,False,4,8209431.61,10786843.41,11917623.94,2202394144.52,6721136.5,67,6,3,60,119,3,58,2,Credit Heavy,Nasabah dengan eksposur pinjaman tinggi,0.818,False,LOW,0.1658,MATURED_DEPOSIT,SME Advisory,Relationship Manager,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,639,POOR,0.1151,LOW,KPR,Passive,-7.601941,111.518175,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000002820,2026-06-01,46-55,M,Banjarmasin,Banjarmasin,BXY626,Cabang Banjarmasin,166,Pensiunan,>50jt,SME,6,True,False,True,False,True,True,2,4671307.44,42406167.32,43836819.12,4355799.4,5866986.32,176,5,4,317,14,200,39,0,Digital Active,Nasabah aktif di channel digital,0.7133,False,LOW,0.0969,NORMAL_ACTIVITY,Upgrade Digital Banking,Mobile Banking,Dorong penggunaan fitur digital dan transaksi rutin.,565,POOR,0.0,LOW,None,Active,-3.272883,114.580783,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000002821,2026-06-01,18-25,M,Yogyakarta,Yogyakarta,BXY479,Cabang Yogyakarta Malioboro,219,Pensiunan,>50jt,Individual,1,True,False,True,True,True,False,1,29458419.97,8066329.81,9056054.95,33143355.33,7533214.76,41,2,3,4,118,9,9,11,Payroll Customer,Nasabah payroll aktif,0.8512,False,LOW,0.2028,LOW_ACTIVITY,Payroll Bundle,SMS Campaign,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,661,FAIR,0.1739,LOW,KTA,Passive,-7.771229,110.409306,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000002822,2026-06-01,>65,F,Pasuruan,Pasuruan,BXY831,Cabang Pasuruan,238,Wiraswasta,<5jt,Individual,6,True,False,True,False,False,False,3,24924101.0,25281607.45,29628474.18,7469009.52,8077917.9,34,6,3,40,69,19,34,4,Mass Retail,Nasabah retail umum dengan transaksi reguler,0.5943,False,LOW,0.1101,LOW_TRANSACTION_COUNT,Cross-sell Deposito,Call Center,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,554,POOR,0.1361,LOW,None,None,-7.644557,112.932505,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000002823,2026-06-01,18-25,M,Denpasar,Denpasar,BXY371,Cabang Kuta,237,Pensiunan,25-50jt,SME,2,True,False,True,True,False,False,4,1641474.34,62947667.31,60648670.3,69608351.79,3728527.47,46,15,4,9,85,1,22,1,Mass Retail,Nasabah retail umum dengan transaksi reguler,0.631,False,LOW,0.182,LOW_ACTIVITY,SME Advisory,Mobile Banking,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,734,FAIR,0.1335,LOW,KPR,None,-8.620828,115.206401,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000002824,2026-06-01,36-45,F,Sorong,Sorong,BXY817,Cabang Sorong,232,UMKM,>50jt,Individual,1,True,True,True,False,True,True,5,578833.79,18251491.41,20080179.57,4100465.13,3113629.15,3,302,0,9,8,1,57,9,Dormant Risk,Nasabah dengan aktivitas rendah dan risiko dormant,0.6916,True,HIGH,1.0,LOW_TRANSACTION_COUNT,Reaktivasi Dormant,SMS Campaign,Hubungi nasabah untuk reaktivasi transaksi dan penawaran campaign personal.,475,BAD,0.9938,HIGH,None,Passive,-0.920355,131.237999,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000002825,2026-06-01,46-55,M,Kediri,Kediri,BXY973,Cabang Kediri,145,Pegawai,>50jt,SME,5,True,True,True,True,False,False,1,272599888.07,1587212942.33,1954546218.91,78688160.68,1887214.73,35,25,4,5,75,10,17,6,Affluent Depositor,Nasabah saldo tinggi dengan kepemilikan deposito kuat,0.8956,False,LOW,0.1058,NORMAL_ACTIVITY,Cross-sell Deposito,Relationship Manager,Tawarkan produk deposito atau wealth bundling sesuai profil saldo.,829,GOOD,0.0836,LOW,KKB,None,-7.812742,112.054655,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000002826,2026-06-01,36-45,M,Depok,Depok,BXY818,Cabang Depok,174,Wiraswasta,<5jt,SME,5,True,False,True,True,True,True,3,21165458.89,28267518.95,30876571.51,2356412809.83,4334223.75,9,15,4,5,14,18,14,6,Credit Heavy,Nasabah dengan eksposur pinjaman tinggi,0.7017,False,LOW,0.154,LOW_ACTIVITY,Upgrade Digital Banking,Relationship Manager,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,663,FAIR,0.1768,LOW,KKB,Passive,-6.359008,106.830671,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000002827,2026-06-01,>65,F,Makassar,Makassar,BXY121,Cabang Makassar Urip,4,Pelajar,<5jt,Individual,1,True,False,False,True,False,False,4,3646825.59,2641985.93,2619185.88,28009599.56,9258479.92,8,153,2,4,9,3,41,11,Dormant Risk,Nasabah dengan aktivitas rendah dan risiko dormant,0.7265,False,MEDIUM,0.4464,NO_DIGITAL_LOGIN,SME Advisory,Mobile Banking,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,309,BAD,0.5083,MEDIUM,KTA,None,-5.156298,119.430442,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000002828,2026-06-01,>65,M,Banyuwangi,Banyuwangi,BXY860,Cabang Banyuwangi,14,Profesional,5-10jt,SME,5,True,False,True,True,False,False,2,23333550.99,51362872.47,49363907.9,92446088.17,6494237.83,24,7,5,58,55,5,24,5,Mass Retail,Nasabah retail umum dengan transaksi reguler,0.5515,False,LOW,0.0619,MATURED_DEPOSIT,Cross-sell Deposito,SMS Campaign,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,645,POOR,0.1505,LOW,KTA,None,-8.178179,114.360493,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000002829,2026-06-01,26-35,M,Pasuruan,Pasuruan,BXY811,Cabang Pasuruan,139,Petani/Nelayan,>50jt,SME,1,True,False,True,True,True,True,3,906076.49,6409661.0,7619950.57,85508877.15,6261907.77,10,5,5,30,18,0,8,1,Mass Retail,Nasabah retail umum dengan transaksi reguler,0.7986,False,LOW,0.1974,LOW_ACTIVITY,Loan Restructure Outreach,SMS Campaign,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,733,FAIR,0.2489,LOW,KPR,Passive,-7.617754,112.908491,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000002830,2026-06-01,18-25,F,Sidoarjo,Sidoarjo,BXY827,Cabang Waru,187,Pelajar,10-25jt,Individual,5,True,False,True,True,True,False,3,8821772.04,9656966.37,11684700.86,52788014.16,14959407.19,145,14,6,259,141,162,17,2,Digital Active,Nasabah aktif di channel digital,0.6596,False,LOW,0.0,NORMAL_ACTIVITY,Upgrade Digital Banking,Mobile Banking,Dorong penggunaan fitur digital dan transaksi rutin.,572,POOR,0.0,LOW,KTA,Active,-7.479087,112.754756,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000002831,2026-06-01,18-25,F,Kendari,Kendari,BXY678,Cabang Kendari,233,Pegawai,5-10jt,Individual,1,True,False,True,True,True,True,3,16965220.34,31128209.96,33550524.19,18515473.06,5853271.56,16,13,5,33,31,17,9,0,Mass Retail,Nasabah retail umum dengan transaksi reguler,0.7826,False,LOW,0.0902,MATURED_DEPOSIT,Loan Restructure Outreach,Call Center,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,625,POOR,0.1094,LOW,KTA,Passive,-3.961952,122.54965,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000002832,2026-06-01,46-55,M,Semarang,Semarang,BXY664,Cabang Semarang Pemuda,197,Petani/Nelayan,>50jt,Individual,4,True,True,False,True,False,False,4,21490960.92,1588489.06,1534737.37,63784675.25,8086984.42,73,4,3,78,15,13,48,5,Mass Retail,Nasabah retail umum dengan transaksi reguler,0.8874,False,LOW,0.1124,LOW_ACTIVITY,Cross-sell Deposito,Mobile Banking,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,578,POOR,0.1115,LOW,KTA,None,-7.021917,110.429937,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000002833,2026-06-01,26-35,F,Solo,Solo,BXY830,Cabang Solo Slamet Riyadi,157,Pensiunan,<5jt,SME,2,True,False,True,True,True,True,2,26880239.89,16649212.15,19522029.33,45184610.99,13667945.89,18,3,6,46,29,5,37,2,Payroll Customer,Nasabah payroll aktif,0.8709,False,LOW,0.0,NORMAL_ACTIVITY,Payroll Bundle,Relationship Manager,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,763,GOOD,0.082,LOW,KPR,Passive,-7.584385,110.856608,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000002834,2026-06-01,46-55,M,Kendari,Kendari,BXY122,Cabang Kendari,97,Profesional,5-10jt,SME,5,True,False,True,True,True,False,4,2316950.45,51808828.05,64470470.01,28141613.65,13086782.37,84,0,6,240,44,45,58,3,Digital Active,Nasabah aktif di channel digital,0.5901,False,LOW,0.0164,NORMAL_ACTIVITY,Upgrade Digital Banking,Mobile Banking,Dorong penggunaan fitur digital dan transaksi rutin.,670,FAIR,0.0221,LOW,KTA,Active,-4.039988,122.514381,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000002835,2026-06-01,56-65,F,Surabaya,Surabaya,BXY502,Cabang Darmo,83,Profesional,25-50jt,Individual,4,True,False,True,True,True,True,4,16054273.85,50792637.43,53874613.97,98441288.74,12096613.65,127,13,3,126,68,109,32,5,Digital Active,Nasabah aktif di channel digital,0.5733,False,LOW,0.1816,NORMAL_ACTIVITY,Upgrade Digital Banking,Mobile Banking,Dorong penggunaan fitur digital dan transaksi rutin.,652,FAIR,0.1048,LOW,KKB,Active,-7.305855,112.754691,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000002836,2026-06-01,26-35,M,Denpasar,Denpasar,BXY586,Cabang Kuta,217,Petani/Nelayan,5-10jt,Individual,5,True,False,True,True,True,True,5,28767689.39,59166410.55,57089345.29,88303213.5,1231864.76,40,12,5,60,29,124,0,9,Digital Active,Nasabah aktif di channel digital,0.5721,False,LOW,0.0251,NORMAL_ACTIVITY,Upgrade Digital Banking,Mobile Banking,Dorong penggunaan fitur digital dan transaksi rutin.,548,BAD,0.0,LOW,KTA,Active,-8.710634,115.257269,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000002837,2026-06-01,18-25,F,Jayapura,Jayapura,BXY732,Cabang Jayapura,219,Pensiunan,>50jt,SME,4,True,False,True,True,True,False,3,8211341.46,25104842.86,24441421.45,91843732.78,13093614.66,147,16,3,433,72,153,42,10,Digital Active,Nasabah aktif di channel digital,0.6256,False,LOW,0.2003,NORMAL_ACTIVITY,Upgrade Digital Banking,Mobile Banking,Dorong penggunaan fitur digital dan transaksi rutin.,503,BAD,0.0785,LOW,KTA,Active,-2.603125,140.640596,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000002838,2026-06-01,18-25,F,Mataram,Mataram,BXY256,Cabang Mataram,101,Pensiunan,5-10jt,Individual,2,True,False,True,True,False,False,5,21828610.42,10286156.95,12205721.0,96888966.07,5297943.88,11,20,6,6,29,14,26,6,Payroll Customer,Nasabah payroll aktif,0.6494,False,LOW,0.0184,LOW_TRANSACTION_COUNT,SME Advisory,Relationship Manager,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,695,FAIR,0.0102,LOW,KPR,None,-8.613235,116.069033,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000002839,2026-06-01,26-35,M,Semarang,Semarang,BXY181,Cabang Semarang Siliwangi,51,Wiraswasta,<5jt,SME,4,True,False,True,True,True,True,5,13255998.02,6855901.25,7018752.88,24898898.49,4863613.79,164,16,5,375,473,118,59,3,Digital Active,Nasabah aktif di channel digital,0.8231,False,LOW,0.1184,NORMAL_ACTIVITY,Upgrade Digital Banking,Mobile Banking,Dorong penggunaan fitur digital dan transaksi rutin.,609,POOR,0.1304,LOW,KTA,Active,-6.968758,110.46276,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000002840,2026-06-01,56-65,F,Pekanbaru,Pekanbaru,BXY677,Cabang Pekanbaru,151,Profesional,<5jt,SME,6,True,False,True,True,True,False,3,29559200.29,30547322.82,37638201.15,13025192.91,10026660.91,168,107,4,205,377,36,31,12,Digital Active,Nasabah aktif di channel digital,0.6901,False,LOW,0.2936,NORMAL_ACTIVITY,Upgrade Digital Banking,Mobile Banking,Dorong penggunaan fitur digital dan transaksi rutin.,576,POOR,0.078,LOW,KTA,Active,0.540292,101.462232,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000002841,2026-06-01,56-65,M,Madiun,Madiun,BXY505,Cabang Madiun,73,UMKM,>50jt,SME,5,True,True,True,True,True,False,5,120720527.95,17110330.76,19205670.11,918472310.48,11781284.23,40,25,6,68,104,6,18,4,SME Owner,Nasabah pemilik usaha kecil dan menengah,0.8862,False,LOW,0.035,NO_DIGITAL_LOGIN,Reaktivasi Dormant,Call Center,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,646,POOR,0.1137,LOW,KTA,Passive,-7.659612,111.478873,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000002842,2026-06-01,36-45,M,Sidoarjo,Sidoarjo,BXY433,Cabang Waru,205,Petani/Nelayan,10-25jt,Individual,3,True,False,True,True,True,True,5,25402013.87,11266125.22,13373477.01,64747574.01,7262171.07,98,2,4,141,114,137,25,1,Digital Active,Nasabah aktif di channel digital,0.9745,False,LOW,0.0584,NORMAL_ACTIVITY,Upgrade Digital Banking,Mobile Banking,Dorong penggunaan fitur digital dan transaksi rutin.,575,POOR,0.0646,LOW,KTA,Active,-7.489386,112.708853,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000002843,2026-06-01,18-25,F,Gresik,Gresik,BXY425,Cabang Gresik,33,Profesional,>50jt,SME,4,True,False,True,True,True,True,3,438365316.01,277901851.01,285269064.16,79556874.41,5665874.42,57,12,3,107,114,8,32,4,Affluent Depositor,Nasabah saldo tinggi dengan kepemilikan deposito kuat,0.8886,False,LOW,0.2335,NORMAL_ACTIVITY,Cross-sell Deposito,Branch Outreach,Tawarkan produk deposito atau wealth bundling sesuai profil saldo.,763,GOOD,0.1997,LOW,KKB,Passive,-7.170098,112.663428,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000002844,2026-06-01,46-55,F,Palembang,Palembang,BXY471,Cabang Palembang,219,Pensiunan,25-50jt,SME,4,True,False,True,True,True,True,5,431131724.52,401411458.72,454712001.82,45074399.29,5713747.38,66,13,6,59,12,6,20,4,Affluent Depositor,Nasabah saldo tinggi dengan kepemilikan deposito kuat,0.718,False,LOW,0.0852,NORMAL_ACTIVITY,Cross-sell Deposito,Relationship Manager,Tawarkan produk deposito atau wealth bundling sesuai profil saldo.,723,FAIR,0.1189,LOW,KKB,Passive,-2.93538,104.730956,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000002845,2026-06-01,>65,F,Jakarta Pusat,Jakarta Pusat,BXY224,Cabang Gambir,60,Wiraswasta,5-10jt,SME,2,True,False,True,True,True,True,5,32100686.08,55321273.97,62856216.82,21895666.12,13251814.39,47,1,3,8,115,19,1,11,Mass Retail,Nasabah retail umum dengan transaksi reguler,0.8409,False,LOW,0.1143,NORMAL_ACTIVITY,Loan Restructure Outreach,Branch Outreach,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,722,FAIR,0.0373,LOW,KPR,Passive,-6.154253,106.792007,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000002846,2026-06-01,26-35,F,Sidoarjo,Sidoarjo,BXY123,Cabang Sidoarjo,89,Petani/Nelayan,25-50jt,SME,6,True,False,True,True,True,True,5,22794663.11,10733279.88,10548010.63,97364977.55,2411345.03,24,19,3,40,34,14,19,12,Mass Retail,Nasabah retail umum dengan transaksi reguler,0.7686,False,LOW,0.1371,NORMAL_ACTIVITY,Payroll Bundle,Mobile Banking,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,661,FAIR,0.2087,LOW,KTA,Passive,-7.399657,112.767114,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000002847,2026-06-01,56-65,F,Surabaya,Surabaya,BXY709,Cabang Darmo,20,Pelajar,25-50jt,SME,1,True,False,True,False,False,False,5,24008062.61,42155976.42,40759759.9,7005635.26,13315641.28,61,0,4,80,70,18,59,0,Payroll Customer,Nasabah payroll aktif,0.8593,False,LOW,0.1118,NORMAL_ACTIVITY,Cross-sell Deposito,Branch Outreach,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,738,FAIR,0.044,LOW,None,None,-7.250765,112.702817,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000002848,2026-06-01,36-45,M,Palembang,Palembang,BXY882,Cabang Palembang,39,UMKM,>50jt,SME,3,True,True,True,True,True,False,1,160347329.24,71238471.0,70626394.5,779909450.27,10493399.56,32,0,5,0,11,8,19,4,SME Owner,Nasabah pemilik usaha kecil dan menengah,0.7622,False,LOW,0.0335,NORMAL_ACTIVITY,Cross-sell Deposito,SMS Campaign,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,564,POOR,0.034,LOW,KTA,Passive,-2.943297,104.824982,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000002849,2026-06-01,36-45,M,Balikpapan,Balikpapan,BXY916,Cabang Balikpapan,145,Petani/Nelayan,10-25jt,SME,5,True,False,False,False,True,False,4,13922304.05,1798195.46,1863368.82,2441982.75,9202036.36,4,204,2,5,0,3,16,4,Dormant Risk,Nasabah dengan aktivitas rendah dan risiko dormant,0.7747,False,MEDIUM,0.6729,BALANCE_DECLINE,Reaktivasi Dormant,SMS Campaign,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,470,BAD,0.638,MEDIUM,None,Passive,-1.307216,116.79644,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000002850,2026-06-01,56-65,M,Ambon,Ambon,BXY730,Cabang Ambon,139,Petani/Nelayan,<5jt,SME,3,True,False,True,True,False,False,5,33668707.46,28711196.28,34025312.62,1488658263.67,5972424.03,6,3,6,7,10,10,10,0,Credit Heavy,Nasabah dengan eksposur pinjaman tinggi,0.8403,False,LOW,0.025,LOW_ACTIVITY,SME Advisory,Call Center,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,622,POOR,0.1414,LOW,KPR,None,-3.740628,128.177997,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000002851,2026-06-01,46-55,M,Jayapura,Jayapura,BXY200,Cabang Jayapura,50,UMKM,25-50jt,SME,4,True,False,True,True,False,False,5,547935.77,17898189.09,17587878.68,83019280.63,2817561.53,4,233,1,9,7,3,2,0,Dormant Risk,Nasabah dengan aktivitas rendah dan risiko dormant,0.9575,True,HIGH,0.8678,LOW_ACTIVITY,Reaktivasi Dormant,SMS Campaign,Hubungi nasabah untuk reaktivasi transaksi dan penawaran campaign personal.,401,BAD,0.7748,HIGH,KTA,None,-2.565052,140.61971,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000002852,2026-06-01,46-55,F,Banda Aceh,Banda Aceh,BXY468,Cabang Banda Aceh,113,UMKM,<5jt,SME,4,True,True,True,True,False,False,5,91487250.48,6263712.67,6954673.93,244458175.33,1726290.91,43,21,4,95,90,20,21,9,SME Owner,Nasabah pemilik usaha kecil dan menengah,0.7474,False,LOW,0.1189,NORMAL_ACTIVITY,Cross-sell Deposito,SMS Campaign,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,565,POOR,0.1479,LOW,KTA,None,5.596942,95.332004,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000002853,2026-06-01,26-35,F,Padang,Padang,BXY622,Cabang Padang,28,UMKM,25-50jt,SME,6,True,True,True,True,True,True,5,295833395.33,33440658.67,37290283.83,399110430.82,8956369.24,35,19,5,101,11,0,30,3,SME Owner,Nasabah pemilik usaha kecil dan menengah,0.71,False,LOW,0.1562,NO_DIGITAL_LOGIN,Reaktivasi Dormant,SMS Campaign,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,699,FAIR,0.1873,LOW,KTA,Passive,-0.898732,100.320987,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000002854,2026-06-01,>65,M,Depok,Depok,BXY927,Cabang Depok,23,Pensiunan,<5jt,SME,2,True,False,True,True,True,True,4,23719885.71,34348482.84,39614104.53,89891090.13,1471103.51,147,22,5,328,71,125,14,9,Digital Active,Nasabah aktif di channel digital,0.7093,False,LOW,0.0946,NORMAL_ACTIVITY,Upgrade Digital Banking,Mobile Banking,Dorong penggunaan fitur digital dan transaksi rutin.,516,BAD,0.0988,LOW,KPR,Active,-6.447841,106.790415,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000002855,2026-06-01,26-35,M,Palembang,Palembang,BXY667,Cabang Palembang,62,Profesional,<5jt,Individual,2,True,False,True,True,True,False,3,11179678.3,42005368.21,48010299.22,83650230.17,8556843.63,75,24,3,67,48,54,54,9,Digital Active,Nasabah aktif di channel digital,0.868,False,LOW,0.1682,NORMAL_ACTIVITY,Upgrade Digital Banking,Mobile Banking,Dorong penggunaan fitur digital dan transaksi rutin.,663,FAIR,0.0012,LOW,KTA,Active,-2.965367,104.7958,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000002856,2026-06-01,26-35,F,Padang,Padang,BXY164,Cabang Padang,193,Pelajar,25-50jt,SME,2,True,True,True,True,True,False,2,29041554.9,25201974.46,24396972.83,77999075.17,13431902.24,55,7,5,93,144,12,37,1,Mass Retail,Nasabah retail umum dengan transaksi reguler,0.6793,False,LOW,0.0607,LOW_TRANSACTION_COUNT,SME Advisory,SMS Campaign,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,524,BAD,0.0434,LOW,KKB,Passive,-0.932018,100.366069,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000002857,2026-06-01,>65,M,Pontianak,Pontianak,BXY864,Cabang Pontianak,223,Pelajar,10-25jt,Individual,1,True,False,True,True,True,True,3,21467776.06,39154441.92,48403749.49,22867047.05,861441.06,60,5,6,135,13,70,27,4,Digital Active,Nasabah aktif di channel digital,0.638,False,LOW,0.0,NORMAL_ACTIVITY,Upgrade Digital Banking,Mobile Banking,Dorong penggunaan fitur digital dan transaksi rutin.,657,FAIR,0.0,LOW,KPR,Active,0.010799,109.29663,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
